,srv_lat,srv_long,epoch_s,ind,BigBelly,dist
1006,42.3054,-71.0606,1405607195,1006,489,1942.73610213785
1007,42.3478,-71.1363,1405956165,1007,176,622.8141412059695
1008,42.3101,-71.0814,1401969518,1008,489,4048.9695270174634
1009,42.3484,-71.154,1412751032,1009,257,259.7308958042053
1010,42.3609,-71.1429,1407770215,1010,259,2420.826765788678
1011,42.2863,-71.1443,1406637711,1011,N,A
1012,42.2634,-71.1665,1401808166,1012,N,A
1013,42.3216,-71.1144,1397306579,1013,249,1081.5640435729358
1014,42.3229,-71.1051,1409843135,1014,409,152.29421735903873
1015,42.3418,-71.0999,1392191346,1015,291,757.9579113601644
1016,42.3542,-71.1289,1401883454,1016,299,562.7365303387455
1017,42.297,-71.0631,1402142558,1017,498,2613.2163215690994
1018,42.3553,-71.131,1408426206,1018,245,469.03673343649564
1019,42.3526,-71.139,1403776476,1019,379,427.51784538357094
1020,42.3558,-71.137,1412853796,1020,380,696.3472456275433
1021,42.3397,-71.1457,1403793860,1021,460,1379.3344002905071
1022,42.3548,-71.133,1388751415,1022,128,233.43909618348698
1023,42.3389,-71.1506,1406365481,1023,511,703.9284587236158
1024,42.3176,-71.0601,1403523061,1024,306,1064.277942012451
1025,42.315,-71.0652,1415978235,1025,369,1559.9538804567273
1026,42.3594,-71.0587,1416291904,1026,90,83.60968504801636
1027,42.355,-71.1277,1407842677,1027,299,989.7972795721232
1028,42.2758,-71.1672,1398944572,1028,N,A
1029,42.3447,-71.1513,1396272352,1029,426,1543.4690872810359
1030,42.3398,-71.1466,1390898785,1030,460,1290.0689769511016
1031,42.3092,-71.0652,1400172216,1031,369,1008.092065686877
1032,42.3057,-71.0702,1403868219,1032,489,669.3477609690142
1033,42.3522,-71.1217,1401442937,1033,337,518.1081614231297
1034,42.3097,-71.0581,1410849176,1034,369,1339.2993084342472
1035,42.3594,-71.0587,1406906592,1035,90,83.60968504801636
1036,42.3321,-71.1054,1409119745,1036,194,610.5928422529439
1037,42.3123,-71.0517,1414481571,1037,172,598.1753838325155
1038,42.3541,-71.1295,1399987720,1038,299,462.23181741864676
1039,42.2979,-71.0851,1397557135,1039,436,2985.5975598933405
1040,42.322,-71.1084,1398753738,1040,131,260.8118668083363
1041,42.3113,-71.1306,1389707387,1041,249,6525.464661283971
1042,42.3594,-71.0587,1408376926,1042,90,83.60968504801636
1043,42.3584,-71.1366,1404214080,1043,245,1472.7331482150116
1044,42.3637,-71.1364,1414159558,1044,245,3115.3262754284324
1045,42.293,-71.0625,1403700809,1045,282,2447.8363147280725
1046,42.3126,-71.0618,1405512611,1046,369,562.3591076844173
1047,42.3153,-71.0722,1409242352,1047,369,3008.2024301565466
1048,42.2807,-71.1335,1413470837,1048,N,A
1049,42.3489,-71.1376,1406701506,1049,176,930.4201046228256
1050,42.3084,-71.0686,1401947382,1050,489,1021.1218188797163
1051,42.2906,-71.0889,1419922601,1051,436,1965.0851421594946
1052,42.3516,-71.1508,1405753720,1052,485,903.1543653324031
1053,42.3484,-71.1512,1411136600,1053,426,215.45015318008794
1054,42.3596,-71.1293,1404904607,1054,245,1717.1207594429925
1055,42.3517,-71.1736,1397823374,1055,357,4614.365508727553
1056,42.3526,-71.136,1403084898,1056,371,313.6775195878326
1057,42.2781,-71.0991,1419235528,1057,436,5869.401389202338
1058,42.3471,-71.1501,1410849509,1058,426,692.0530018016777
1059,42.3017,-71.0717,1408724675,1059,498,1079.0377960086337
1060,42.3596,-71.1286,1416560438,1060,245,1825.8123185966272
1061,42.3213,-71.1049,1393335975,1061,409,521.5290457893133
1062,42.2655,-71.1666,1407761696,1062,N,A
1063,42.3013,-71.0579,1389626652,1063,498,2871.584649694275
1064,42.3122,-71.0588,1401373187,1064,369,1100.3160794642233
1065,42.2968,-71.0756,1412090266,1065,282,2799.4018978857866
1066,42.3049,-71.0841,1397543549,1066,498,4374.967182448828
1067,42.3175,-71.0597,1407430693,1067,306,1162.0207134111374
1068,42.2933,-71.1342,1416848083,1068,N,A
1069,42.3022,-71.1053,1404571732,1069,436,4195.506284942981
1070,42.3387,-71.1608,1389023710,1070,404,1586.6176486079762
1071,42.2962,-71.07,1416213165,1071,282,2236.3617840622987
1072,42.2865,-71.0557,1416925040,1072,282,4257.627196877561
1073,42.3513,-71.1516,1393416278,1073,382,802.6868631995166
1074,42.3584,-71.1366,1404228516,1074,245,1472.7331482150116
1075,42.2905,-71.1556,1411133596,1075,N,A
1076,42.2956,-71.0598,1409813738,1076,498,3554.9979372685107
1077,42.3521,-71.1321,1407758802,1077,313,299.32149654779005
1078,42.3116,-71.0903,1395644868,1078,493,2454.139764351731
1079,42.302,-71.0721,1409149150,1079,498,1133.723486460592
1080,42.351,-71.1702,1409653081,1080,216,4017.5840005573427
1081,42.3015,-71.0727,1412776635,1081,498,1354.8628886285717
1082,42.31,-71.0617,1395903695,1082,369,496.07557640575703
1083,42.2672,-71.151,1412326265,1083,N,A
1084,42.3048,-71.0839,1397543398,1084,498,4315.80469611255
1085,42.3089,-71.0635,1401718904,1085,369,865.3642985629434
1086,42.3595,-71.1302,1408110213,1086,245,1566.9389737844128
1087,42.3243,-71.0925,1397030268,1087,300,2183.430807272716
1088,42.3507,-71.1341,1409122170,1088,213,739.1571135354295
1089,42.3112,-71.0667,1396454625,1089,369,1111.7653991984967
1090,42.3552,-71.132,1409139315,1090,245,237.4959231436231
1091,42.3167,-71.1075,1406122038,1091,249,1788.2134280139046
1092,42.2875,-71.0494,1401866312,1092,282,5841.448495573568
1093,42.2876,-71.0507,1407249024,1093,282,5486.864827971445
1094,42.2665,-71.1624,1398957274,1094,N,A
1095,42.3465,-71.1477,1403162099,1095,426,1224.4769243557123
1096,42.2835,-71.0787,1416932352,1096,282,3253.506608546942
1097,42.34,-71.1446,1415541741,1097,460,1649.1539991629647
1098,42.3559,-71.1426,1410936995,1098,399,1581.0185977206693
1099,42.346,-71.1604,1403524248,1099,216,1685.2467866255113
1100,42.3549,-71.1284,1407134019,1100,299,851.4206719057491
1101,42.2858,-71.0528,1394545871,1101,282,5086.149171580202
1102,42.3478,-71.1512,1388664289,1102,426,420.9369774626654
1103,42.3626,-71.1307,1395145998,1103,245,2601.010661520586
1104,42.2772,-71.1726,1396877922,1104,N,A
1105,42.3558,-71.1429,1397022755,1105,399,1630.3446284159506
1106,42.3499,-71.1372,1400076002,1106,176,955.7414745295432
1107,42.3124,-71.1106,1400765753,1107,249,3160.7820915704933
1108,42.2964,-71.0543,1408527322,1108,498,4493.00525682527
1109,42.3072,-71.1152,1396015734,1109,249,5215.547761242464
1110,42.2865,-71.0557,1418399402,1110,282,4257.627196877561
1111,42.3508,-71.15,1409845375,1111,485,655.6938982166897
1112,42.282,-71.0517,1405610573,1112,282,5923.723901185361
1113,42.285,-71.0648,1410869411,1113,282,2433.331411118947
1114,42.3594,-71.0587,1417595082,1114,90,83.60968504801636
1115,42.309,-71.0638,1403105676,1115,369,857.7486697392166
1116,42.3033,-71.0788,1416553121,1116,498,2885.029848389622
1117,42.3526,-71.1334,1389597066,1117,353,243.6836814346334
1118,42.2977,-71.0804,1411388260,1118,282,3846.0733344318573
1119,42.3184,-71.1061,1407862059,1119,249,1539.2009826457781
1120,42.3582,-71.136,1402992073,1120,245,1305.6658953852896
1121,42.3594,-71.0587,1399564934,1121,90,83.60968504801636
1122,42.3023,-71.0567,1406538815,1122,498,3136.279761993509
1123,42.296,-71.0553,1412004798,1123,498,4351.974155353435
1124,42.3507,-71.1685,1397388322,1124,216,3543.375298211997
1125,42.3594,-71.0587,1414389228,1125,90,83.60968504801636
1126,42.2937,-71.054,1415380728,1126,282,4703.693435386673
1127,42.3148,-71.0664,1402053155,1127,369,1673.7754776058464
1128,42.3594,-71.0587,1399988370,1128,90,83.60968504801636
1129,42.3517,-71.1284,1402397119,1129,299,609.1902226472498
1130,42.3594,-71.0587,1415087246,1130,90,83.60968504801636
1131,42.3553,-71.1492,1406115838,1131,259,293.65968488563476
1132,42.3111,-71.131,1405950313,1132,249,6656.348839798374
1133,42.3138,-71.1025,1404808072,1133,493,1355.6354312132835
1134,42.3594,-71.0587,1401726533,1134,90,83.60968504801636
1135,42.3045,-71.0689,1411047737,1135,489,531.4354230815454
1136,42.316,-71.0677,1396019336,1136,306,1996.0910495100954
1137,42.2911,-71.0679,1399897326,1137,282,825.0978487651136
1138,42.2623,-71.1657,1404108051,1138,N,A
1139,42.3594,-71.0587,1415176492,1139,90,83.60968504801636
1140,42.3564,-71.1369,1415347193,1140,380,902.1154888358653
1141,42.3529,-71.1388,1412233458,1141,379,320.4064191735722
1142,42.3163,-71.0645,1392970240,1142,306,1413.5914257259358
1143,42.2861,-71.077,1415112487,1143,282,2262.84460689449
1144,42.3549,-71.1318,1409139457,1144,128,343.61898491015694
1145,42.3469,-71.14,1399298801,1145,176,1678.1108713586352
1146,42.311,-71.1123,1408027612,1146,249,3703.8369423230706
1147,42.2465,-71.1165,1401693255,1147,N,A
1148,42.3594,-71.0587,1407141426,1148,90,83.60968504801636
1149,42.2903,-71.064,1408721820,1149,282,1798.5142398263981
1150,42.276,-71.0769,1414597857,1150,282,5408.298745136543
1151,42.3584,-71.1366,1404398283,1151,245,1472.7331482150116
1152,42.3134,-71.058,1404920683,1152,172,1344.625836387
1153,42.3219,-71.1081,1402984169,1153,131,249.1375354164643
1154,42.3594,-71.0587,1402486793,1154,90,83.60968504801636
1155,42.3594,-71.0587,1415626087,1155,90,83.60968504801636
1156,42.3578,-71.1275,1411557267,1156,245,1615.7237688682949
1157,42.3141,-71.0543,1398255955,1157,172,928.4272267713212
1158,42.304,-71.1264,1409155672,1158,249,7577.973220754649
1159,42.3094,-71.0722,1397046169,1159,489,1821.0081721260585
1160,42.2887,-71.0532,1393244661,1160,282,4759.021425050756
1161,42.3489,-71.1547,1395125071,1161,216,265.0368155524921
1162,42.3004,-71.0531,1404797469,1162,172,4082.2420055193957
1163,42.3016,-71.0732,1406295945,1163,498,1465.1310591521158
1164,42.3536,-71.1658,1414064138,1164,216,3226.4310327091302
1165,42.3128,-71.0648,1399642115,1165,369,838.3766522573073
1166,42.3594,-71.0587,1402219928,1166,90,83.60968504801636
1167,42.2892,-71.0537,1404220989,1167,282,4607.639762004415
1168,42.3493,-71.1649,1415862093,1168,216,2512.0402232130195
1169,42.3148,-71.0772,1407389905,1169,369,4179.491927630464
1170,42.3594,-71.0587,1415004088,1170,90,83.60968504801636
1171,42.2828,-71.1376,1404221706,1171,N,A
1172,42.2675,-71.1086,1404822685,1172,N,A
1173,42.2937,-71.054,1401716018,1173,282,4703.693435386673
1174,42.3322,-71.1124,1409297063,1174,484,166.49980887360348
1175,42.3087,-71.07,1405002171,1175,489,1262.98681707672
1176,42.3586,-71.1373,1402907034,1176,245,1662.7032098221437
1177,42.2917,-71.0717,1403693269,1177,282,660.5266201449919
1178,42.2954,-71.0614,1395840058,1178,282,3166.348494270719
1179,42.285,-71.0652,1402325789,1179,282,2364.2128182983006
1180,42.3043,-71.0688,1408341056,1180,498,473.31740062820586
1181,42.3599,-71.131,1412165971,1181,245,1626.084746793045
1182,42.2964,-71.0871,1405354627,1182,436,2252.7497293902666
1183,42.3159,-71.0897,1389766640,1183,493,2241.8449970216802
1184,42.279,-71.0892,1408621613,1184,436,5615.278313972145
1185,42.3507,-71.1692,1397487436,1185,216,3730.826538018801
1186,42.3018,-71.0572,1414424040,1186,498,3023.73801901904
1187,42.3151,-71.057,1401687695,1187,172,1563.2768312796686
1188,42.3151,-71.054,1411394648,1188,172,1280.5791559994482
1189,42.3096,-71.1066,1405702339,1189,493,3132.364628539803
1190,42.3214,-71.1049,1403502889,1190,409,485.57368558400964
1191,42.3594,-71.0587,1411485617,1191,90,83.60968504801636
1192,42.3177,-71.0587,1400831319,1192,454,1231.4929684838673
1193,42.355,-71.1319,1409139405,1193,128,301.01875708409705
1194,42.3531,-71.1543,1416938242,1194,414,1458.700038656615
1195,42.2964,-71.0871,1400481549,1195,436,2252.7497293902666
1196,42.3171,-71.0575,1404391820,1196,454,1599.1146032281238
1197,42.3101,-71.1068,1403246946,1197,493,3058.8452559355237
1198,42.3613,-71.1359,1408347635,1198,245,2249.4857892697146
1199,42.3532,-71.1495,1401807995,1199,259,1063.1717201206384
1200,42.2704,-71.1636,1410884161,1200,N,A
1201,42.3577,-71.1277,1411557519,1201,245,1550.469986375081
1202,42.315,-71.0832,1405401584,1202,493,3996.5096910117154
1203,42.358,-71.1277,1399556719,1203,245,1606.852147908181
1204,42.3586,-71.1373,1404395771,1204,245,1662.7032098221437
1205,42.3594,-71.0587,1403624785,1205,90,83.60968504801636
1206,42.3144,-71.0557,1414768213,1206,172,1159.8978754442285
1207,42.3505,-71.1337,1409067114,1207,213,656.6067840587398
1208,42.3005,-71.0801,1406725403,1208,498,3371.422375324808
1209,42.358,-71.129,1393430621,1209,245,1323.4615753909384
1210,42.3017,-71.0579,1408684610,1210,498,2842.143935662287
1211,42.2879,-71.0569,1401454515,1211,282,3810.3782599788456
1212,42.3546,-71.1505,1404113280,1212,259,672.7032382942178
1213,42.3594,-71.0587,1412053450,1213,90,83.60968504801636
1214,42.3468,-71.1518,1411557810,1214,426,817.0167861963569
1215,42.359,-71.1369,1404826318,1215,245,1685.5791864008484
1216,42.353,-71.1334,1418044415,1216,353,160.18698785430547
1217,42.3113,-71.0553,1405426744,1217,172,451.45099852743687
1218,42.311,-71.0556,1406268624,1218,172,563.3291380609397
1219,42.3594,-71.0587,1407842686,1219,90,83.60968504801636
1220,42.2974,-71.0794,1403535178,1220,282,3581.101356384613
1221,42.354,-71.1304,1408515313,1221,299,422.320634531569
1222,42.322,-71.1084,1413264930,1222,131,260.8118668083363
1223,42.2932,-71.0713,1415986253,1223,282,1152.3338637324425
1224,42.3229,-71.1051,1409810364,1224,409,152.29421735903873
1225,42.2868,-71.0789,1406640644,1225,282,2550.767685817829
1226,42.3525,-71.1536,1399471354,1226,414,1211.613796805263
1227,42.2843,-71.0718,1409928444,1227,282,2130.9986676078165
1228,42.3594,-71.0587,1407220223,1228,90,83.60968504801636
1229,42.3594,-71.0587,1400050152,1229,90,83.60968504801636
1230,42.3162,-71.1038,1404717489,1230,493,1641.902665877264
1231,42.3613,-71.142,1395037252,1231,259,2696.32052131146
1232,42.3206,-71.0908,1405005042,1232,300,2680.7844028245877
1233,42.295,-71.0602,1402919510,1233,282,3349.8350590655477
1234,42.3124,-71.0971,1398403337,1234,493,1056.142412874787
1235,42.3543,-71.1487,1395900292,1235,259,662.4641808373123
1236,42.3594,-71.0587,1412945558,1236,90,83.60968504801636
1237,42.295,-71.0607,1412169247,1237,282,3235.848438052623
1238,42.2945,-71.0629,1419443071,1238,282,2643.1884184412893
1239,42.3531,-71.1409,1395725174,1239,379,852.7643955707198
1240,42.3594,-71.0587,1414480663,1240,90,83.60968504801636
1241,42.3169,-71.0589,1399612918,1241,376,1461.8079389671918
1242,42.3594,-71.0587,1390498731,1242,90,83.60968504801636
1243,42.3426,-71.1416,1409328331,1243,460,2899.2204249268398
1244,42.3556,-71.1312,1411648618,1244,245,400.37707355561224
1245,42.3307,-71.1045,1413996029,1245,175,1128.1295087873318
1246,42.3176,-71.0601,1400238592,1246,306,1064.277942012451
1247,42.2962,-71.0872,1401707359,1247,436,2198.735349298844
1248,42.3167,-71.1075,1399976549,1248,249,1788.2134280139046
1249,42.2908,-71.0408,1403789804,1249,282,8107.184347689673
1250,42.3127,-71.0566,1404390116,1250,172,888.655288868074
1251,42.3043,-71.07,1411646912,1251,498,662.2373312256788
1252,42.2803,-71.0879,1412923996,1252,436,5272.34012986381
1253,42.3504,-71.1354,1406790714,1253,176,759.5427401522287
1254,42.3508,-71.1463,1405928313,1254,485,1384.8750684938252
1255,42.2923,-71.0743,1405690492,1255,282,1288.6084970407453
1256,42.3055,-71.0827,1392134287,1256,498,4041.166100945023
1257,42.3016,-71.0732,1405403848,1257,498,1465.1310591521158
1258,42.3558,-71.137,1412665732,1258,380,696.3472456275433
1259,42.3112,-71.0669,1399294358,1259,369,1166.128173488454
1260,42.2952,-71.06,1412576538,1260,282,3434.9187260584704
1261,42.3397,-71.1512,1402324341,1261,511,770.5842042848451
1262,42.3605,-71.1422,1407130190,1262,259,2458.5380741494846
1263,42.2899,-71.0887,1419427449,1263,436,2169.3650380202275
1264,42.3112,-71.0553,1415639280,1264,172,461.450376490403
1265,42.3594,-71.0587,1410501309,1265,90,83.60968504801636
1266,42.2961,-71.0872,1405697519,1266,436,2184.8716322905725
1267,42.3121,-71.0625,1409572530,1267,369,336.59048439653617
1268,42.3594,-71.0587,1415625838,1268,90,83.60968504801636
1269,42.3272,-71.1058,1395676207,1269,409,1667.2683141244215
1270,42.317,-71.0572,1400831798,1270,454,1678.7081195534072
1271,42.3141,-71.1021,1406296222,1271,493,1214.558370594242
1272,42.2904,-71.0551,1395671173,1272,282,4217.531948318285
1273,42.3519,-71.1647,1413385001,1273,216,2674.6359098157423
1274,42.2798,-71.1482,1395387009,1274,N,A
1275,42.3594,-71.0587,1414652844,1275,90,83.60968504801636
1276,42.3464,-71.1046,1400765330,1276,116,1117.5281030382346
1277,42.309,-71.0638,1403194459,1277,369,857.7486697392166
1278,42.3594,-71.0587,1408353211,1278,90,83.60968504801636
1279,42.3051,-71.0843,1398338141,1279,498,4440.191878858024
1280,42.3099,-71.1059,1407333449,1280,493,2917.32607340084
1281,42.3528,-71.139,1404104796,1281,379,385.73292863728756
1282,42.312,-71.0548,1394695226,1282,172,336.94471601271465
1283,42.289,-71.088,1404895329,1283,436,2532.4096585550055
1284,42.3503,-71.1703,1397131975,1284,357,3827.068416389996
1285,42.3553,-71.1279,1407842609,1285,299,1046.7897002652417
1286,42.3532,-71.141,1395725067,1286,379,876.9393067475324
1287,42.2948,-71.057,1406543652,1287,282,4079.769798401486
1288,42.3122,-71.0588,1401375691,1288,369,1100.3160794642233
1289,42.2748,-71.1522,1410183236,1289,N,A
1290,42.2797,-71.0885,1411022171,1290,436,5425.315374195744
1291,42.3491,-71.1408,1391433835,1291,379,1749.6458234316192
1292,42.2876,-71.0577,1401203084,1292,282,3623.6942640462817
1293,42.3171,-71.0577,1400831478,1293,454,1566.0639964030813
1294,42.3148,-71.0676,1399967676,1294,369,1892.084887662545
1295,42.2703,-71.0887,1408340408,1295,282,8725.565359725697
1296,42.29,-71.047,1411391921,1296,282,6417.723193732489
1297,42.3489,-71.1376,1401374742,1297,176,930.4201046228256
1298,42.3172,-71.1072,1402923487,1298,249,1670.060958852702
1299,42.3219,-71.1081,1410354625,1299,131,249.1375354164643
1300,42.3555,-71.1372,1412665864,1300,380,613.2899265090997
1301,42.296,-71.0685,1402985475,1301,282,2232.262002189804
1302,42.3594,-71.0587,1415026893,1302,90,83.60968504801636
1303,42.3172,-71.1072,1406652060,1303,249,1670.060958852702
1304,42.3545,-71.1319,1411024058,1304,128,425.36022256789835
1305,42.3594,-71.0587,1408112301,1305,90,83.60968504801636
1306,42.3518,-71.1705,1406735151,1306,216,4159.852257891352
1307,42.2868,-71.0789,1418713315,1307,282,2550.767685817829
1308,42.3341,-71.1033,1410848359,1308,289,157.91930543143894
1309,42.2923,-71.1294,1414393139,1309,436,9460.992382864006
1310,42.3101,-71.0814,1408542301,1310,489,4048.9695270174634
1311,42.3509,-71.152,1393762846,1311,382,640.6428333631807
1312,42.3029,-71.0579,1400570780,1312,498,2797.874744782273
1313,42.2843,-71.0718,1410270981,1313,282,2130.9986676078165
1314,42.3532,-71.1419,1404104652,1314,379,1121.2540350040085
1315,42.342,-71.0992,1392191769,1315,354,674.7837815847025
1316,42.3619,-71.1319,1407928470,1316,245,2299.657256864587
1317,42.3141,-71.1019,1406296624,1317,493,1163.5985467221326
1318,42.3595,-71.1295,1404746415,1318,245,1657.4946605551559
1319,42.3545,-71.1499,1396354126,1319,259,626.1940425242652
1320,42.3048,-71.0839,1397544093,1320,498,4315.80469611255
1321,42.2949,-71.0572,1413530643,1321,282,4046.2242601851535
1322,42.3504,-71.1355,1408105396,1322,176,771.4449658856572
1323,42.3517,-71.1258,1416576123,1323,74,120.76672638556845
1324,42.3203,-71.1107,1401875191,1324,249,287.80512028291923
1325,42.276,-71.0769,1404114324,1325,282,5408.298745136543
1326,42.3378,-71.1472,1402295707,1326,460,580.5164198517421
1327,42.3328,-71.1056,1419343644,1327,194,351.4780044615407
1328,42.3594,-71.0587,1417596066,1328,90,83.60968504801636
1329,42.3219,-71.1081,1410775008,1329,131,249.1375354164643
1330,42.3546,-71.1306,1396937422,1330,299,647.5664309160524
1331,42.3068,-71.0622,1413902725,1331,489,1560.3306518837157
1332,42.296,-71.0557,1401458111,1332,498,4264.924208553686
1333,42.354,-71.1461,1389715293,1333,259,1109.0043073097418
1334,42.3594,-71.0587,1415625695,1334,90,83.60968504801636
1335,42.3397,-71.1457,1400567600,1335,460,1379.3344002905071
1336,42.2771,-71.0722,1409759505,1336,282,4749.782483781182
1337,42.3002,-71.0717,1401805144,1337,498,1419.242076897779
1338,42.3517,-71.1298,1400650513,1338,299,434.20343237276205
1339,42.3553,-71.131,1410178094,1339,245,469.03673343649564
1340,42.3503,-71.1341,1409122098,1340,176,652.4314546031464
1341,42.28,-71.1187,1403069461,1341,436,8260.033028928627
1342,42.3466,-71.1515,1411557678,1342,426,865.3727636062534
1343,42.3453,-71.1048,1415725616,1343,100,909.9083000824234
1344,42.3552,-71.1324,1409830769,1344,128,147.285690376634
1345,42.2879,-71.0568,1401454624,1345,282,3836.9670610571343
1346,42.3276,-71.1026,1409149595,1346,409,1861.7734089053354
1347,42.2818,-71.0957,1412669667,1347,436,4404.610566208258
1348,42.3486,-71.1548,1395640295,1348,216,275.01992555987306
1349,42.3526,-71.1386,1405940681,1349,379,349.9099147304344
1350,42.2774,-71.0908,1402323615,1350,436,6089.809446062897
1351,42.3484,-71.1389,1395983499,1351,176,1273.6171058582509
1352,42.3035,-71.074,1408512392,1352,498,1586.4969656329245
1353,42.3013,-71.0579,1407733995,1353,498,2871.584649694275
1354,42.3578,-71.1276,1411557335,1354,245,1592.1252632497442
1355,42.2815,-71.0749,1399442196,1355,282,3337.0372442577354
1356,42.3141,-71.1021,1404801876,1356,493,1214.558370594242
1357,42.3612,-71.1437,1413372537,1357,259,2361.061429829864
1358,42.3157,-71.0733,1394641581,1358,306,3301.760358733811
1359,42.3594,-71.0587,1410183302,1359,90,83.60968504801636
1360,42.2973,-71.0875,1403768209,1360,436,2313.937845217779
1361,42.3525,-71.1397,1413461545,1361,379,605.1642495923289
1362,42.349,-71.1546,1395125522,1362,216,290.30946818300583
1363,42.3116,-71.0513,1401462323,1363,172,648.7011560762433
1364,42.3432,-71.0998,1413528697,1364,322,271.44701696366184
1365,42.3594,-71.0587,1410500998,1365,90,83.60968504801636
1366,42.3098,-71.0799,1414653056,1366,489,3631.9777559458157
1367,42.3594,-71.0587,1410422204,1367,90,83.60968504801636
1368,42.2876,-71.0581,1409807856,1368,282,3518.5066752710036
1369,42.3408,-71.1663,1395724948,1369,368,216.7526534829128
1370,42.3372,-71.1511,1389965754,1370,208,328.67745321022824
1371,42.3559,-71.1426,1397489447,1371,399,1581.0185977206693
1372,42.3121,-71.0532,1414063800,1372,172,226.99895796362705
1373,42.3594,-71.0587,1404800542,1373,90,83.60968504801636
1374,42.2959,-71.0529,1410357071,1374,498,4911.848262571096
1375,42.3488,-71.1537,1412681052,1375,257,128.61584112781216
1376,42.3026,-71.0741,1406564126,1376,498,1616.0283325825794
1377,42.3533,-71.1501,1407155945,1377,259,1058.6559600688245
1378,42.3074,-71.0604,1407912249,1378,369,1502.7701738390265
1379,42.3484,-71.1542,1412340327,1379,257,305.3596436258007
1380,42.2932,-71.0713,1418624467,1380,282,1152.3338637324425
1381,42.305,-71.0611,1413382760,1381,489,1820.8600436533573
1382,42.3471,-71.1383,1392903392,1382,176,1223.3123839064356
1383,42.3516,-71.1289,1402572865,1383,299,552.65129947543
1384,42.2797,-71.0599,1403790664,1384,282,4773.1653038634595
1385,42.3039,-71.1049,1411050099,1385,493,4548.258448005427
1386,42.3587,-71.137,1404396351,1386,245,1626.864283279433
1387,42.3507,-71.1705,1407167168,1387,357,3982.043529294612
1388,42.285,-71.0652,1418885922,1388,282,2364.2128182983006
1389,42.3174,-71.1082,1408002275,1389,249,1475.5508983952914
1390,42.3534,-71.1506,1406044260,1390,259,1069.322995797178
1391,42.2996,-71.0841,1410442906,1391,436,3550.6306645960567
1392,42.3247,-71.0815,1392969440,1392,159,4173.126306751301
1393,42.287,-71.095,1403608680,1393,436,2502.266821305636
1394,42.3112,-71.0523,1413785526,1394,172,403.26196788063004
1395,42.2841,-71.0527,1410959712,1395,282,5333.767311112599
1396,42.3102,-71.0583,1399556285,1396,369,1224.7645154071056
1397,42.337,-71.1498,1397111795,1397,465,320.5573902248349
1398,42.305,-71.0611,1395640104,1398,489,1820.8600436533573
1399,42.3412,-71.1446,1391407547,1399,460,2000.1683480841687
1400,42.3034,-71.0715,1399462587,1400,498,907.0355182770098
1401,42.3551,-71.1294,1402572686,1401,299,823.0206654597238
1402,42.3468,-71.1514,1418312971,1402,426,788.4597690244722
1403,42.2478,-71.1131,1413894707,1403,N,A
1404,42.3115,-71.0543,1405488928,1404,172,170.22109327720162
1405,42.2364,-71.1283,1399910889,1405,N,A
1406,42.2816,-71.0778,1419348262,1406,282,3656.374255985677
1407,42.2992,-71.0698,1397458011,1407,498,1481.2669806438214
1408,42.3599,-71.1292,1404112135,1408,245,1824.4143904170667
1409,42.3322,-71.1124,1409298394,1409,484,166.49980887360348
1410,42.3188,-71.0541,1397044942,1410,454,2016.6999655106513
1411,42.3112,-71.0553,1390311170,1411,172,461.450376490403
1412,42.3497,-71.1402,1399124776,1412,379,1480.6119673158578
1413,42.3474,-71.1397,1403689676,1413,176,1544.504396566003
1414,42.2798,-71.1213,1411379048,1414,436,8871.683368670154
1415,42.2805,-71.1148,1413109304,1415,436,7327.214139161333
1416,42.2863,-71.0476,1412778185,1416,282,6404.454683484736
1417,42.2971,-71.0679,1404737362,1417,498,2181.8541296160074
1418,42.3594,-71.0587,1410188879,1418,90,83.60968504801636
1419,42.355,-71.1482,1407997335,1419,259,462.86004667428074
1420,42.2519,-71.1102,1412079253,1420,N,A
1421,42.2934,-71.0608,1403946152,1421,282,2928.1769870145367
1422,42.2837,-71.0617,1412226541,1422,282,3357.24058428776
1423,42.3327,-71.1053,1409648967,1423,194,400.59114901961146
1424,42.3589,-71.1369,1402990032,1424,245,1659.1030815139247
1425,42.3571,-71.1302,1414063604,1425,245,862.7419543769472
1426,42.3229,-71.1051,1408984076,1426,409,152.29421735903873
1427,42.3429,-71.1461,1409138527,1427,460,2399.022011374739
1428,42.3552,-71.1345,1419939442,1428,128,457.49357552833635
1429,42.301,-71.058,1395237636,1429,498,2872.0596801699994
1430,42.3511,-71.1702,1409052630,1430,216,4024.394267581943
1431,42.3563,-71.1575,1407734291,1431,259,2296.7487210588965
1432,42.3097,-71.0631,1402330739,1432,369,555.5338851424532
1433,42.3551,-71.1295,1402572574,1433,299,818.2258772125149
1434,42.3594,-71.0587,1409293162,1434,90,83.60968504801636
1435,42.2998,-71.0712,1403524243,1435,498,1449.4714271697153
1436,42.3469,-71.14,1403184516,1436,176,1678.1108713586352
1437,42.3162,-71.0941,1405686577,1437,493,1090.8393214519047
1438,42.3001,-71.0734,1411130983,1438,498,1785.3263628613522
1439,42.3519,-71.1647,1413378782,1439,216,2674.6359098157423
1440,42.2927,-71.0696,1409033458,1440,282,993.448868046
1441,42.3141,-71.1021,1411482384,1441,493,1214.558370594242
1442,42.3518,-71.1241,1419833579,1442,337,150.34650383857385
1443,42.3592,-71.1287,1404904533,1443,245,1694.7334914620958
